,date,Open,High,Low,Close,Volume,Volume($),sector_name,sector_ticker
42,2003-04-30,848.86,1119.97,846.6,998.09,651981901,8361311403510,증권,1024
43,2003-04-30,3355.41,4284.15,3355.41,4136.97,38674892,4277173307240,보험,1025
44,2003-04-30,233.94,299.34,232.22,278.68,52125088,4456379437220,서비스업,1026
45,2003-04-30,842.88,983.1,834.75,936.41,9565503969,140095958588080,제조업,1027
46,2003-05-31,600.47,637.19,582.87,633.42,9592714942,261398853063320,코스피,1001
47,2003-05-31,933.14,1097.24,913.73,1050.57,341430718,7504858727615,음식료품,1005
48,2003-05-31,94.95,99.69,94.01,99.3,463984866,1478818734150,섬유의복,1006
49,2003-05-31,169.49,179.98,165.92,176.82,452211792,960751576530,종이목재,1007
50,2003-05-31,654.15,735.12,631.28,721.78,449884949,18602910571655,화학,1008
51,2003-05-31,1009.94,1149.42,982.18,1114.09,119112637,2625956828350,의약품,1009
52,2003-05-31,671.19,734.83,644.43,713.85,50078495,2447012918375,비금속광물,1010
53,2003-05-31,1192.44,1307.44,1159.88,1269.83,292370918,13369802676910,철강금속,1011
54,2003-05-31,250.96,285.35,240.53,278.77,718271173,3328518039700,기계,1012
55,2003-05-31,3117.33,3366.31,3023.93,3275.26,1820718971,72580025435065,전기전자,1013
56,2003-05-31,235.59,269.05,228.9,253.31,182361364,960968291755,의료정밀,1014
57,2003-05-31,350.66,375.77,337.57,365.15,501401722,20090205776165,운수장비,1015
58,2003-05-31,168.63,197.13,164.84,189.68,785832245,8218047618405,유통업,1016
59,2003-05-31,615.4,622.89,573.67,607.54,30043409,15677935048600,전기가스업,1017
60,2003-05-31,55.83,63.96,53.84,62.31,1533778180,6387934130805,건설업,1018
61,2003-05-31,435.55,531.09,419.25,511.14,305772363,2485619725610,운수창고업,1019
62,2003-05-31,307.92,324.08,294.21,317.6,29359776,30167730840000,통신업,1020
63,2003-05-31,200.14,211.83,185.52,209.81,1255139058,44447675272780,금융업,1021
64,2003-05-31,128.16,130.88,114.41,128.95,213558891,20715517206190,은행,1022
65,2003-05-31,1011.6,1113.68,966.69,1079.4,471977698,9043164737530,증권,1024
66,2003-05-31,4159.02,4592.36,3968.2,4561.75,39845327,4704741932980,보험,1025
67,2003-05-31,280.9,290.91,266.05,281.52,59800992,5285000262510,서비스업,1026
68,2003-05-31,938.62,1009.42,916.16,998.55,5560950808,148337033539700,제조업,1027
69,2003-06-30,643.93,690.7,632.47,669.93,9797244501,277999589572255,코스피,1001
70,2003-06-30,1059.71,1070.47,1009.42,1063.45,443187423,7593258962220,음식료품,1005
71,2003-06-30,99.96,104.49,97.94,99.24,656512747,1488672061140,섬유의복,1006
72,2003-06-30,178.6,183.99,175.67,179.62,413284674,974138211980,종이목재,1007
73,2003-06-30,731.33,751.78,707.89,746.11,408349136,19474677598520,화학,1008
74,2003-06-30,1116.59,1137.36,1080.52,1120.15,86646735,2639130378800,의약품,1009
75,2003-06-30,715.87,745.47,703.36,744.09,45185830,2570931172465,비금속광물,1010
76,2003-06-30,1290.28,1447.9,1271.95,1407.31,253711129,14815998922420,철강금속,1011
77,2003-06-30,283.62,302.2,273.48,295.1,631903079,3524036367100,기계,1012
78,2003-06-30,3333.86,3814.09,3277.74,3662.06,2100697276,81001977593890,전기전자,1013
79,2003-06-30,258.28,314.53,253.99,291.59,366940802,1106173447590,의료정밀,1014
80,2003-06-30,372.63,389.82,362.17,380.85,519109340,20968952982355,운수장비,1015
81,2003-06-30,192.92,205.83,189.55,196.04,732426867,8507022804645,유통업,1016
82,2003-06-30,608.59,613.95,571.34,582.28,36571494,15026214198100,전기가스업,1017
83,2003-06-30,63.02,63.42,58.86,59.96,931675580,6347509439885,건설업,1018
84,2003-06-30,519.33,584.22,507.57,540.09,230348871,2626315128525,운수창고업,1019
85,2003-06-30,321.57,341.94,300.77,331.42,38930668,31341621144000,통신업,1020
86,2003-06-30,215.71,241.13,214.42,219.75,1737705495,46621338288960,금융업,1021
87,2003-06-30,133.02,149.13,131.19,134.41,286599624,21595742815125,은행,1022
88,2003-06-30,1114.02,1384.29,1114.01,1205.15,947267795,10078542980580,증권,1024
89,2003-06-30,4624.55,4706.13,4161.3,4253.88,88157427,4394040661650,보험,1025
90,2003-06-30,285.66,310.31,275.24,298.37,72328219,6677550182020,서비스업,1026
91,2003-06-30,1014.34,1105.76,996.85,1078.66,5995953073,160457570671500,제조업,1027
92,2003-07-31,666.45,724.53,663.35,713.52,12007735129,296472237861275,코스피,1001
93,2003-07-31,1061.17,1134.22,1047.28,1129.74,591896903,7778533195610,음식료품,1005
94,2003-07-31,99.22,99.72,91.61,94.48,1053022524,1557823943690,섬유의복,1006
95,2003-07-31,178.55,183.72,173.13,175.58,994074024,951831280760,종이목재,1007
96,2003-07-31,740.92,763.51,709.03,757.36,717621462,19733635630760,화학,1008
97,2003-07-31,1118.57,1237.18,1109.69,1237.18,284328007,2921332396260,의약품,1009
98,2003-07-31,743.96,789.59,709.77,778.34,56248862,2689156480970,비금속광물,1010
99,2003-07-31,1396.75,1610.94,1387.53,1571.23,309406030,16526834101160,철강금속,1011
100,2003-07-31,292.26,313.4,278.8,308.39,687827549,3690783266025,기계,1012
101,2003-07-31,3647.79,4287.33,3629.63,4201.01,3401690426,92982884989245,전기전자,1013
102,2003-07-31,289.4,339.45,289.12,321.94,223599003,1221627530065,의료정밀,1014
103,2003-07-31,377.5,410.65,374.86,404.41,505992084,22138388790510,운수장비,1015
104,2003-07-31,194.97,209.31,191.84,208.51,866306345,9115946942990,유통업,1016
105,2003-07-31,580.46,595.93,550.63,577.16,30741101,14894133058600,전기가스업,1017
106,2003-07-31,59.95,60.13,53.54,58.13,719187257,6165449804465,건설업,1018
107,2003-07-31,537.36,571.59,521.74,524.75,150807273,2552062745935,운수창고업,1019
108,2003-07-31,330.3,342.96,306.14,324.19,39246541,30658414355000,통신업,1020
109,2003-07-31,218.01,252.89,216.94,230.82,1167082385,49832203568660,금융업,1021
110,2003-07-31,133.18,156.83,132.59,142.18,287959465,22839842221050,은행,1022
111,2003-07-31,1193.62,1340.59,1152.76,1192.67,518501808,9486036528295,증권,1024
112,2003-07-31,4268.82,4659.13,4196.39,4269.86,75353170,4418856329310,보험,1025
113,2003-07-31,296.85,320.61,289.96,307.3,63633984,6276959260250,서비스업,1026
114,2003-07-31,1073.09,1203.11,1068.25,1188.18,8951048101,176587783652805,제조업,1027
115,2003-08-31,718.84,765.27,693.7,759.47,9216247185,316394184582165,코스피,1001
116,2003-08-31,1132.05,1147.44,1063.55,1084.16,209691708,7526006974340,음식료품,1005
117,2003-08-31,94.63,94.7,89.86,91.57,618593136,1520008701695,섬유의복,1006
118,2003-08-31,176.81,189.3,171.78,186.73,570773455,1011714704045,종이목재,1007
119,2003-08-31,762.52,845.05,752.97,822.73,589095085,21355235683815,화학,1008
120,2003-08-31,1244.66,1259.66,1179.51,1205.81,117981026,2847821231005,의약품,1009
121,2003-08-31,779.43,954.3,774.93,923.94,149976782,3196044292090,비금속광물,1010
122,2003-08-31,1587.94,1667.84,1518.18,1578.99,190870667,16609304895465,철강금속,1011
123,2003-08-31,307.77,384.73,295.32,368.08,534178749,4405841736575,기계,1012
124,2003-08-31,4240.98,4575.65,4046.19,4470.2,2693221335,99004422294465,전기전자,1013
125,2003-08-31,327.05,388.61,306.87,365.01,215949482,1385043403575,의료정밀,1014
126,2003-08-31,407.63,464.89,388.1,461.61,464232208,25279100636115,운수장비,1015
127,2003-08-31,211.18,217.78,198.05,215.22,619759742,9423720510815,유통업,1016
128,2003-08-31,577.87,595.74,557.33,586.68,28882517,15139774536400,전기가스업,1017
129,2003-08-31,58.44,64.45,57.07,62.12,757990864,6673068562630,건설업,1018
130,2003-08-31,529.32,679.66,508.5,676.15,252480664,3284960524050,운수창고업,1019
131,2003-08-31,325.28,331.45,304.72,321.74,23890521,29920509190050,통신업,1020
132,2003-08-31,232.85,258.19,223.75,258.18,1034021402,55658064489330,금융업,1021
133,2003-08-31,143.37,163.48,138.4,163.25,273132583,26225191564730,은행,1022
134,2003-08-31,1206.9,1362.32,1130.34,1281.96,508468079,10137568732720,증권,1024
135,2003-08-31,4303.63,4971.74,4197.15,4784.23,91236625,4945539557450,보험,1025
136,2003-08-31,307.9,313.83,293.93,313.83,72778287,7501440461970,서비스업,1026
137,2003-08-31,1198.15,1290.97,1152.61,1266.7,6417295671,188396934343100,제조업,1027
138,2003-09-30,763.22,775.88,688.07,697.52,8046888114,294139103767140,코스피,1001
139,2003-09-30,1081.94,1094.89,1030.94,1042.28,411798066,7370678246390,음식료품,1005
140,2003-09-30,92.03,93.69,82.4,85.18,458636872,1413195953350,섬유의복,1006
141,2003-09-30,187.96,193.42,175.67,177.83,441442136,963352423110,종이목재,1007
142,2003-09-30,830.08,839.89,734.53,755.09,916370973,19867235350790,화학,1008
143,2003-09-30,1220.48,1220.48,1099.58,1110.43,105379325,2621550386915,의약품,1009
144,2003-09-30,928.0,962.73,807.31,810.58,116764827,2810644312390,비금속광물,1010
145,2003-09-30,1592.98,1721.67,1439.17,1490.99,177185076,15657768212395,철강금속,1011
146,2003-09-30,368.47,375.48,320.04,326.69,661296982,3919086307415,기계,1012
147,2003-09-30,4500.09,4753.66,3857.72,3984.7,1839116384,88915655234895,전기전자,1013
148,2003-09-30,364.71,376.06,288.19,295.01,231096052,1148397419505,의료정밀,1014
149,2003-09-30,463.27,467.77,389.41,400.37,392138324,21959358427330,운수장비,1015
150,2003-09-30,217.7,220.68,192.91,195.87,527685694,8725158946335,유통업,1016
151,2003-09-30,591.97,665.17,581.52,649.43,40575508,16759006257900,전기가스업,1017
152,2003-09-30,62.59,66.59,60.61,61.08,560266476,6653082029160,건설업,1018
153,2003-09-30,685.33,715.49,600.64,629.51,155767116,3058361259265,운수창고업,1019
154,2003-09-30,319.03,329.71,303.36,307.48,27965792,28594454275600,통신업,1020
155,2003-09-30,258.64,268.71,225.78,227.15,743412014,48945657891780,금융업,1021
156,2003-09-30,164.34,172.18,144.03,146.04,215301174,23460131744070,은행,1022
157,2003-09-30,1282.94,1328.91,1019.11,1019.2,288726757,8098552824215,증권,1024
158,2003-09-30,4797.0,5016.2,4390.21,4557.68,53163735,4709587453820,보험,1025
159,2003-09-30,322.19,351.59,314.12,315.02,129283641,9996229968670,서비스업,1026
160,2003-09-30,1274.64,1311.23,1116.02,1142.88,5839420080,171030229652985,제조업,1027
161,2003-10-31,690.47,793.35,688.62,782.36,10159918856,331322076451980,코스피,1001
162,2003-10-31,1035.3,1192.93,1025.51,1192.9,646425369,8424625514165,음식료품,1005
163,2003-10-31,84.74,86.04,80.34,80.37,438637886,1336720804740,섬유의복,1006
164,2003-10-31,178.06,179.8,170.23,171.84,429624856,930865015780,종이목재,1007
165,2003-10-31,741.48,882.09,732.53,872.41,648242944,22908652260095,화학,1008
166,2003-10-31,1100.06,1164.53,1094.11,1132.29,87302176,2674893579720,의약품,1009
167,2003-10-31,802.02,888.37,795.14,852.44,95511009,2948194316820,비금속광물,1010
168,2003-10-31,1475.1,1644.35,1464.02,1583.45,188882695,16381565439940,철강금속,1011
169,2003-10-31,323.61,376.67,322.05,376.67,443003845,4526287306595,기계,1012
170,2003-10-31,3932.56,4724.6,3931.65,4675.69,2298303790,104804747991405,전기전자,1013
171,2003-10-31,290.25,326.48,288.41,300.19,209053308,1169610443210,의료정밀,1014
172,2003-10-31,393.36,480.46,391.85,478.14,683165229,26728935694510,운수장비,1015
173,2003-10-31,194.4,219.3,193.76,214.31,524792030,9630253994935,유통업,1016
174,2003-10-31,652.07,694.44,633.26,681.66,39950285,17590836130000,전기가스업,1017
175,2003-10-31,60.42,64.96,57.87,58.96,1776177572,6254754040275,건설업,1018
176,2003-10-31,617.0,838.28,613.83,821.19,422086549,3985724229170,운수창고업,1019
177,2003-10-31,309.29,349.97,306.7,334.93,35322738,31147564522550,통신업,1020
178,2003-10-31,224.1,261.16,222.78,247.65,1000195454,53890308594815,금융업,1021
179,2003-10-31,145.11,174.4,144.65,170.22,243053472,27704194382540,은행,1022
180,2003-10-31,995.94,1163.81,966.63,1041.73,430829143,8273242696055,증권,1024
181,2003-10-31,4469.56,4975.97,4458.46,4875.43,62870991,5036987498190,보험,1025
182,2003-10-31,310.66,341.73,308.16,339.59,94353545,10827654660100,서비스업,1026
183,2003-10-31,1127.92,1322.95,1126.12,1315.14,6251249935,197617885468625,제조업,1027
184,2003-11-30,783.08,818.34,752.14,796.18,11213644198,344733077672375,코스피,1001
185,2003-11-30,1193.26,1224.21,1155.93,1211.77,1002809503,8551076323580,음식료품,1005
186,2003-11-30,79.0,87.04,78.72,86.77,815879703,1440560947460,섬유의복,1006
187,2003-11-30,172.15,190.21,171.9,188.49,400795254,1145257903545,종이목재,1007
188,2003-11-30,876.52,941.32,864.05,930.53,658705707,24416109182305,화학,1008
189,2003-11-30,1131.74,1173.37,1075.92,1122.95,105979897,2651014183760,의약품,1009
190,2003-11-30,864.73,884.05,810.65,836.61,189702372,2888199644115,비금속광물,1010
191,2003-11-30,1585.95,1759.79,1571.42,1669.69,204291161,17307957540075,철강금속,1011
192,2003-11-30,376.24,416.91,375.06,399.35,489016942,4861030221980,기계,1012
193,2003-11-30,4682.56,4791.88,4355.03,4599.3,2149196388,103423815936045,전기전자,1013
194,2003-11-30,302.09,395.66,300.09,382.29,321601093,1532854909625,의료정밀,1014
195,2003-11-30,479.39,550.45,474.09,548.84,912980273,30669498169050,운수장비,1015
196,2003-11-30,214.66,230.83,202.13,220.0,576985058,14635211653070,유통업,1016
197,2003-11-30,682.14,739.72,633.16,739.71,31677000,19088864786200,전기가스업,1017
198,2003-11-30,59.45,63.05,58.16,61.5,1249855692,7312130457180,건설업,1018
199,2003-11-30,824.64,988.75,814.88,906.05,673492573,4396889817995,운수창고업,1019
200,2003-11-30,334.93,340.64,307.92,319.79,37747774,29739569524030,통신업,1020
201,2003-11-30,246.95,275.46,232.28,247.59,1171047397,55168430001645,금융업,1021
202,2003-11-30,170.04,186.16,160.42,172.62,253793933,29422835652780,은행,1022
203,2003-11-30,1036.55,1197.72,978.09,1033.65,394998614,8186060262920,증권,1024
204,2003-11-30,4914.29,5185.89,4542.3,4856.92,52713985,4963974698610,보험,1025
205,2003-11-30,339.5,357.9,318.25,329.01,151251179,10490003284570,서비스업,1026
206,2003-11-30,1317.65,1378.61,1273.21,1351.64,7301340216,203518639847325,제조업,1027
207,2003-12-31,796.36,824.26,774.04,810.71,9176440194,355362625966515,코스피,1001
208,2003-12-31,1215.28,1270.76,1168.93,1266.36,502197007,8933445615790,음식료품,1005
209,2003-12-31,87.9,94.36,86.14,90.2,732245477,1497448308875,섬유의복,1006
210,2003-12-31,191.03,203.93,188.82,194.75,295867792,1220602136115,종이목재,1007
211,2003-12-31,931.59,1038.9,914.31,994.42,670290848,26070792443745,화학,1008
212,2003-12-31,1126.14,1203.4,1126.14,1186.47,88321565,2760385541120,의약품,1009
213,2003-12-31,839.22,892.06,837.34,865.57,144941202,2991304672780,비금속광물,1010
214,2003-12-31,1674.74,1900.7,1655.56,1887.98,209177505,20016216415515,철강금속,1011
215,2003-12-31,399.87,450.77,382.77,430.31,298731705,5132226351035,기계,1012
216,2003-12-31,4607.18,4717.61,4354.8,4520.71,1763288894,101847520426770,전기전자,1013
217,2003-12-31,387.25,428.89,380.17,422.48,404937382,1696054631980,의료정밀,1014
218,2003-12-31,550.12,605.53,539.61,585.44,637477695,32783336769095,운수장비,1015
219,2003-12-31,220.42,268.41,219.99,247.6,337403879,16558255497700,유통업,1016
220,2003-12-31,726.09,745.45,628.44,634.53,45133302,16369231602400,전기가스업,1017
221,2003-12-31,61.74,67.33,60.57,66.75,1220460340,8099677083685,건설업,1018
222,2003-12-31,908.29,987.4,873.72,977.33,446585222,4734964554840,운수창고업,1019
223,2003-12-31,320.86,329.59,305.73,318.63,31395111,29369258136080,통신업,1020
224,2003-12-31,246.91,259.51,239.88,251.25,1139597635,59991594511355,금융업,1021
225,2003-12-31,171.86,182.87,167.8,179.69,241894566,34319783986960,은행,1022
226,2003-12-31,1037.15,1085.46,958.94,1001.21,286260441,7939345293515,증권,1024
227,2003-12-31,4835.41,5001.43,4621.35,4999.03,46370621,5110071113710,보험,1025
228,2003-12-31,328.87,349.58,322.48,334.97,135402411,10563054110920,서비스업,1026
229,2003-12-31,1354.52,1404.76,1311.84,1387.78,5790508798,209268878229685,제조업,1027
230,2004-01-31,816.26,873.61,813.63,848.5,7632931088,374128607653850,코스피,1001
231,2004-01-31,1269.72,1309.18,1239.29,1301.41,348848580,9186073448315,음식료품,1005
232,2004-01-31,90.45,93.07,86.9,87.67,404329605,1468754088385,섬유의복,1006
233,2004-01-31,195.21,195.31,179.46,181.95,211088279,1140502471040,종이목재,1007
234,2004-01-31,996.36,1068.1,995.58,1030.53,389698929,27016056861570,화학,1008
235,2004-01-31,1187.48,1200.99,1157.56,1181.26,42488109,2772841356485,의약품,1009
236,2004-01-31,866.17,891.87,845.69,850.49,104690728,3164941679435,비금속광물,1010
237,2004-01-31,1896.11,1985.94,1776.79,1788.47,136350189,18795743335265,철강금속,1011
238,2004-01-31,433.51,444.95,392.44,404.42,477247833,4937513247330,기계,1012
239,2004-01-31,4544.95,5430.01,4481.17,5205.42,1924462287,118463301283670,전기전자,1013
240,2004-01-31,427.47,440.1,391.63,393.51,237456875,1581813412850,의료정밀,1014
241,2004-01-31,591.67,607.65,563.76,564.59,448064731,31913415477740,운수장비,1015
242,2004-01-31,251.23,254.06,223.18,224.08,372601596,14995547242815,유통업,1016
243,2004-01-31,635.9,640.29,594.96,604.6,42723155,15610720161100,전기가스업,1017
244,2004-01-31,67.39,67.93,61.16,63.13,245061968,7698756658320,건설업,1018
245,2004-01-31,984.5,1092.12,967.38,972.18,464143633,4698209903290,운수창고업,1019
246,2004-01-31,319.89,362.48,319.11,335.0,32019353,30878212680660,통신업,1020
247,2004-01-31,253.94,270.77,251.6,263.87,1400031908,62986334712580,금융업,1021
248,2004-01-31,181.82,196.8,181.14,191.01,220255190,36480572605430,은행,1022
249,2004-01-31,1015.42,1152.59,1013.36,1069.3,304951182,8422871044480,증권,1024
250,2004-01-31,4977.66,5340.53,4730.84,5300.97,34221961,5440834777410,보험,1025
251,2004-01-31,338.78,362.24,335.17,355.96,216158871,11307361804640,서비스업,1026
252,2004-01-31,1395.48,1532.96,1386.64,1481.36,4771390324,225441342293715,제조업,1027
253,2004-02-29,850.28,890.51,834.7,883.42,9659507509,388848390165065,코스피,1001
254,2004-02-29,1304.19,1360.04,1250.29,1273.45,526477745,9012395687240,음식료품,1005
255,2004-02-29,87.77,90.62,85.46,87.14,522719078,1459239160930,섬유의복,1006
256,2004-02-29,182.77,207.87,181.77,204.97,305646073,1284259221560,종이목재,1007
257,2004-02-29,1031.73,1167.61,1029.08,1116.18,543056073,29221251850135,화학,1008
258,2004-02-29,1182.83,1419.41,1182.83,1269.49,442023980,2978680747630,의약품,1009
259,2004-02-29,849.52,882.26,824.36,832.06,65491422,3080419443135,비금속광물,1010
260,2004-02-29,1814.13,1963.33,1783.79,1963.28,142391619,20632858072540,철강금속,1011
261,2004-02-29,405.66,444.8,405.62,439.56,683636393,5371060616410,기계,1012
262,2004-02-29,5193.26,5570.21,5017.98,5379.51,1871051207,120922313298490,전기전자,1013
263,2004-02-29,392.19,410.42,344.64,350.31,225039067,1408140249420,의료정밀,1014
264,2004-02-29,565.57,573.89,524.52,548.98,552312108,31032343153180,운수장비,1015
265,2004-02-29,223.73,231.72,210.77,223.29,539988026,14998276008835,유통업,1016
266,2004-02-29,612.95,642.13,603.67,621.45,35628865,16045886124900,전기가스업,1017
267,2004-02-29,63.23,66.69,61.25,65.84,257915096,7862885816025,건설업,1018
268,2004-02-29,976.64,1047.89,916.35,944.13,298311320,4595018356025,운수창고업,1019
269,2004-02-29,338.12,349.87,324.45,349.87,29504165,32248792440800,통신업,1020
270,2004-02-29,264.32,287.88,255.79,284.4,2187582610,68527307025690,금융업,1021
271,2004-02-29,191.23,208.82,183.92,203.09,260961605,38787474051340,은행,1022
272,2004-02-29,1068.91,1140.97,1025.91,1121.27,562850807,9046118677505,증권,1024
273,2004-02-29,5336.56,5556.22,5033.76,5538.77,41565984,5678629118550,보험,1025
274,2004-02-29,356.1,378.98,348.17,368.91,155253049,12227589200220,서비스업,1026
275,2004-02-29,1482.28,1565.8,1453.43,1534.92,5948191611,231924310090280,제조업,1027
276,2004-03-31,892.57,910.67,822.05,880.5,9651691834,387787201469390,코스피,1001
277,2004-03-31,1276.76,1285.63,1194.15,1258.5,312253514,9032486084250,음식료품,1005
278,2004-03-31,87.14,90.6,82.48,82.87,398072994,1373256678405,섬유의복,1006
279,2004-03-31,205.02,214.4,191.33,206.01,270634463,1362755946365,종이목재,1007
280,2004-03-31,1129.38,1152.9,1010.26,1110.9,426439414,29089528570730,화학,1008
281,2004-03-31,1270.79,1292.26,1171.13,1241.57,151296429,2963438698100,의약품,1009
282,2004-03-31,827.79,857.52,779.66,807.16,48249332,2939323273190,비금속광물,1010
283,2004-03-31,2010.17,2038.94,1755.27,1851.05,539666867,19453472284805,철강금속,1011
284,2004-03-31,445.5,459.6,407.32,444.92,1170844094,5482210813480,기계,1012
285,2004-03-31,5452.05,5685.0,5050.34,5685.0,2270393293,127536378293245,전기전자,1013
286,2004-03-31,354.4,371.03,307.99,350.07,159868449,1407190646095,의료정밀,1014
287,2004-03-31,553.29,567.08,504.49,548.83,633170562,31037712426030,운수장비,1015
288,2004-03-31,223.11,234.48,208.19,216.23,689503320,14585831722225,유통업,1016
289,2004-03-31,631.68,677.51,601.44,611.06,34833208,15777697249450,전기가스업,1017
290,2004-03-31,65.85,71.28,62.3,65.94,250119492,7886430763705,건설업,1018
291,2004-03-31,954.48,1010.91,864.44,888.41,360129563,4337889168530,운수창고업,1019
292,2004-03-31,350.17,351.97,317.96,325.26,33337200,29981317671200,통신업,1020
293,2004-03-31,287.8,296.76,258.62,270.62,1560753702,64996476188835,금융업,1021
294,2004-03-31,205.94,209.37,182.83,187.51,387150265,35855981046440,은행,1022
295,2004-03-31,1139.9,1220.75,1025.97,1064.5,714249961,8571021455375,증권,1024
296,2004-03-31,5569.97,5843.55,5217.28,5818.82,52995375,5942993396580,보험,1025
297,2004-03-31,370.67,399.39,364.03,389.92,157196829,12926348409300,서비스업,1026
298,2004-03-31,1553.61,1583.07,1424.55,1566.62,6419177970,236971071923705,제조업,1027
299,2004-04-30,878.78,939.52,854.39,862.84,8779621983,384356407831380,코스피,1001
300,2004-04-30,1260.95,1366.32,1256.39,1334.9,278630157,9676839810420,음식료품,1005
301,2004-04-30,82.99,86.69,82.44,83.46,340443793,1387477426525,섬유의복,1006
302,2004-04-30,206.42,216.31,185.37,189.07,225785886,1251183620625,종이목재,1007
303,2004-04-30,1111.37,1240.59,1107.5,1139.42,417484933,29849482618955,화학,1008
304,2004-04-30,1247.34,1335.08,1233.81,1277.78,124684175,3068306996645,의약품,1009
305,2004-04-30,803.85,898.97,798.14,835.93,123904485,3136619931860,비금속광물,1010
306,2004-04-30,1841.82,2032.16,1654.37,1674.74,246377332,17570907324570,철강금속,1011
307,2004-04-30,447.58,459.47,394.99,400.92,668173323,4911997274170,기계,1012
308,2004-04-30,5675.7,6248.02,5426.9,5533.12,2063811632,124219142021860,전기전자,1013
309,2004-04-30,351.57,381.5,319.59,329.7,249181329,1232411686500,의료정밀,1014
310,2004-04-30,547.58,578.06,495.24,499.54,436220969,28222899789120,운수장비,1015
311,2004-04-30,215.07,290.76,214.13,253.01,457985003,16910919840980,유통업,1016
312,2004-04-30,613.19,628.71,594.18,603.3,33056596,15581640804900,전기가스업,1017
313,2004-04-30,65.97,69.54,65.58,66.44,203244379,8520999544705,건설업,1018
314,2004-04-30,888.03,951.43,776.36,802.05,290872642,3918118945315,운수창고업,1019
315,2004-04-30,323.31,324.21,301.24,307.35,28124935,31910698491330,통신업,1020
316,2004-04-30,269.27,285.71,257.69,260.67,2270962816,62648570576855,금융업,1021
317,2004-04-30,187.29,199.75,178.47,182.69,309918165,34972468503205,은행,1022
